Lat,Long,Type,Count,State
42.7196581680553,23.2897522827575,1100,1,ДОБРО
42.7113416266749,23.2976244655967,1100,1,ДОБРО
42.7115485201815,23.2969190838783,1100,3,ДОБРО
42.710559739615,23.2888398295979,1100,2,ДОБРО
42.7134805559445,23.2955000106517,1100,1,ДОБРО
42.7110720598663,23.289298072601,1100,2,ДОБРО
42.7116690862653,23.2934940510444,1100,2,ДОБРО
42.7153885476695,23.2897035617676,1100,1,ДОБРО
42.7112413219479,23.2941948169436,1100,1,ДОБРО
42.7071084451241,23.2892886088711,1100,3,ДОБРО
42.7119902564799,23.2952941686514,1100,2,ДОБРО
42.7123839209419,23.2939286635289,1100,2,ДОБРО
42.7126868513108,23.2959702010712,1100,3,ДОБРО
42.7125500601338,23.2970299463585,1100,3,ДОБРО
42.7149568658231,23.2881936309471,1100,2,ДОБРО
42.7115439121223,23.2950446240251,1100,2,ДОБРО
42.7125885045157,23.2993822947709,1100,2,ДОБРО
42.7118861774598,23.299930528857,1100,3,ДОБРО
42.7115957574517,23.3001551914056,1100,1,ДОБРО
42.7064597893308,23.2904019286548,1100,2,ДОБРО
42.7123739168272,23.2983724229588,1100,3,ДОБРО
42.7118483055139,23.2978691027352,1100,3,ДОБРО
42.7091403470295,23.3008790869983,1100,1,ДОБРО
42.7175914985693,23.2888425382533,1100,1,ДОБРО
42.7172103214961,23.2930573195411,1100,6,ДОБРО
42.7166793977389,23.2953571793392,1100,1,ДОБРО
42.7138695731214,23.2968387102765,1100,1,ДОБРО
42.7070165610793,23.2908765285388,1100,1,ДОБРО
42.7139872323935,23.2965881355724,1100,2,ДОБРО
42.7134802716235,23.2987044886699,1100,2,ДОБРО
42.7169213531113,23.2985058932698,1100,3,ДОБРО
42.717548861109,23.2996490825234,1100,2,ДОБРО
42.7068657938706,23.2982442736714,1100,2,ДОБРО
42.7179576255486,23.3014423432802,1100,1,ДОБРО
42.7182207856168,23.3008003290848,1100,1,ДОБРО
42.7183786819803,23.3003514034347,1100,1,ДОБРО
42.707692154918,23.2897637776662,1100,1,ДОБРО
42.7189119480502,23.298495492998,1100,2,ДОБРО
42.7078986630361,23.2900766251262,1100,3,ДОБРО
42.7185682835267,23.2994185141628,1100,3,ДОБРО
42.7183893915891,23.2970035468551,1100,2,ДОБРО
42.7185089968444,23.2967374020777,1100,4,ДОБРО
42.7128840621508,23.2934128678995,1100,2,ДОБРО
42.7070516864251,23.2876332073465,1100,3,ДОБРО
42.7130361279339,23.2939455858463,1100,2,ДОБРО
42.7132796816276,23.2948615808724,1100,2,ДОБРО
42.7131201749605,23.2879690773717,1100,2,ДОБРО
42.7126883411538,23.2880264018836,1100,1,ДОБРО
42.7130537424432,23.2863787003686,1100,2,ДОБРО
42.7154068728557,23.2912522847135,1100,2,ДОБРО
42.709520478864,23.3016979487525,1100,1,ДОБРО
42.7152446643963,23.2851642115448,1100,1,ДОБРО
42.715333211015,23.2852554541761,1100,1,ДОБРО
42.7065879831537,23.2905473793279,1100,1,ДОБРО
42.7157143556357,23.2944627958757,1100,2,ДОБРО
42.7146150019644,23.2887187821762,1100,3,ДОБРО
42.7143446404843,23.2876230619023,1100,1,ДОБРО
42.7143034833495,23.2870060258454,1100,1,ДОБРО
42.7145227469988,23.2865932795016,1100,1,ДОБРО
42.7147777857314,23.2860630395106,1100,1,ДОБРО
42.7186286490314,23.2960347068032,1100,3,ДОБРО
42.7182335735523,23.2957228284728,1100,1,ДОБРО
42.706942759383,23.2874730502986,1100,1,ДОБРО
42.7190352550943,23.2963218007745,1100,1,ДОБРО
42.7190863897665,23.2968234589144,1100,1,ДОБРО
42.7063574567271,23.2912389777542,1100,1,ДОБРО
42.719603120226,23.2948856721514,1100,2,ДОБРО
42.7075197436254,23.3044561487462,1100,1,ДОБРО
42.7193462143839,23.2948926497808,1100,1,ДОБРО
42.7203231431408,23.2949644589724,1100,2,ДОБРО
42.7203835855041,23.2945419957484,1100,1,ДОБРО
42.7210405251734,23.2944895079253,1100,3,ДОБРО
42.7167739339551,23.2945225045231,1100,2,ДОБРО
42.7201480961957,23.2927766321561,1100,1,ДОБРО
42.7209562820246,23.2931314682017,1100,1,ДОБРО
42.7206709275143,23.2930501023712,1100,1,ДОБРО
42.7066904312467,23.2914950937581,1100,1,ДОБРО
42.7084437791268,23.292692143782,1100,2,ДОБРО
42.721395868559,23.2937041138168,1100,1,ДОБРО
42.721497424539,23.2931232090242,1100,1,ДОБРО
42.7200728814895,23.29250737914,1100,1,ДОБРО
42.7181488507656,23.291602132923,1100,1,ДОБРО
42.7179941321397,23.2894762019983,1100,1,ДОБРО
42.7179753733507,23.2870527090135,1100,1,ДОБРО
42.7169490225544,23.2871124938938,1100,2,ДОБРО
42.7066116285009,23.2980713148822,1100,2,ДОБРО
42.7171630631788,23.2876822673338,1100,2,ДОБРО
42.7076246357337,23.3035746120442,1100,1,ДОБРО
42.7164586692404,23.282203765523,1100,2,ДОБРО
42.7168511563172,23.2824979558667,1100,1,ДОБРО
42.7067767284941,23.2925236474123,1100,2,ДОБРО
42.7165425340716,23.2810373694929,1100,1,ДОБРО
42.7173366835425,23.2807049128691,1100,1,ДОБРО
42.7158384060411,23.2868806580728,1100,2,ДОБРО
42.7159210305075,23.2878698054097,1100,2,ДОБРО
42.7159005351952,23.2896891892569,1100,2,ДОБРО
42.7163151143804,23.2895168375872,1100,2,ДОБРО
42.7164465992011,23.2931378185748,1100,2,ДОБРО
42.7162671525542,23.290988502185,1100,1,ДОБРО
42.7171012574231,23.2905551108813,1100,1,ДОБРО
42.717638291988,23.2902711744904,1100,1,ДОБРО
42.7178169089506,23.2907950609227,1100,1,ДОБРО
42.708106905627,23.2875106759321,1100,4,ДОБРО
