Lat,Long,Type,Count,State
42.6606807942226,23.2425762114655,110,1,ДОБРО
42.6635833597464,23.2455803397967,110,2,ДОБРО
42.6605062503973,23.2382162476132,120,4,ДОБРО
42.6592022339487,23.2743077734298,120,1,ДОБРО
42.6280297796507,23.3144284382215,240,2,ДОБРО
42.6656900953631,23.2456930920339,240,1,ДОБРО
42.6607422498277,23.239536481939,240,1,ДОБРО
42.6234580681765,23.1908783367034,240,1,ДОБРО
42.6601551053692,23.2390339122079,120,3,ДОБРО
42.657988121924,23.2381108613196,110,1,ДОБРО
42.615907950491,23.3633783256173,1100,1,ДОБРО
42.657859118124,23.2476152761255,110,1,ДОБРО
42.6682565034702,23.2481934945508,240,1,ДОБРО
42.6602941488153,23.2393072302784,120,2,ДОБРО
42.6645539659727,23.2437291172296,1100,2,ДОБРО
42.6258172010898,23.1993049276149,120,2,ДОБРО
42.6252731865262,23.1923569531453,110,1,ДОБРО
42.6603634936437,23.2392177808037,120,1,ДОБРО
42.6596011636274,23.2686901908495,120,1,ДОБРО
42.6578177762199,23.2398645385228,110,3,ДОБРО
42.6309623179895,23.3084326052193,120,1,ДОБРО
42.6233948359971,23.1911012642968,110,1,ДОБРО
42.6602758462208,23.2390883389334,240,2,ДОБРО
42.6609221305188,23.2384349197152,120,2,ДОБРО
42.6287334795533,23.3333472535691,1100,2,ДОБРО
42.6382073439749,23.3061297970614,240,2,ДОБРО
42.657781154111,23.2481065721221,110,1,ДОБРО
42.6535779178252,23.2353794179224,110,1,ДОБРО
42.6657027744367,23.26590808015,240,1,ДОБРО
42.6602639455739,23.2390445323408,120,2,ДОБРО
42.6119149888104,23.3361643358515,240,1,ДОБРО
42.6642507457354,23.2436977519441,110,1,ДОБРО
42.6622820449803,23.257457585981,110,2,ДОБРО
42.6598773755303,23.2546245602866,240,1,ДОБРО
42.6512067340111,23.2661243867096,1100,1,ДОБРО
42.6260785190494,23.191345846019,110,2,ДОБРО
42.6613336313336,23.2384845883597,110,1,ДОБРО
42.6621762977725,23.2716583467035,240,2,ДОБРО
42.6691632700599,23.2486293384973,240,4,ДОБРО
42.661432153823,23.2391023629552,110,2,ДОБРО
42.6619324613725,23.261018311582,1100,3,ДОБРО
42.6155417966213,23.334107129591,240,2,ДОБРО
42.6579472137333,23.247514547462,110,2,ДОБРО
42.6332648810062,23.1939236734853,240,1,ДОБРО
42.6601539395911,23.2390490988407,240,1,ДОБРО
42.6596779670717,23.2556481011748,240,2,ДОБРО
42.6302550323718,23.3049305661775,240,2,ДОБРО
42.6533968959499,23.2658668203541,240,1,ДОБРО
42.6540959136615,23.2343750130999,110,1,ДОБРО
42.6611818187853,23.2388206730039,110,1,ДОБРО
42.6271759841811,23.1960729603323,110,3,ДОБРО
42.6602601361083,23.2631386988111,110,3,ДОБРО
42.6156786520733,23.3405541179301,240,2,ДОБРО
42.6302705410251,23.1952448863522,240,1,ДОБРО
42.6656645331294,23.2444728583931,240,1,ДОБРО
42.6558625816181,23.2781848702704,1100,1,ДОБРО
42.6603382025773,23.2464806258158,110,3,ДОБРО
42.6609437266763,23.2393988365396,240,3,ДОБРО
42.6624990301588,23.2596811188969,110,1,ДОБРО
42.660808204155,23.2393698169886,240,1,ДОБРО
42.6635818630405,23.2456081603361,240,1,ДОБРО
42.6606431410047,23.2381938057353,120,1,ДОБРО
42.6606361544107,23.2381878107532,110,2,ДОБРО
42.6601383275599,23.254904324553,110,1,ДОБРО
42.6252230420057,23.1996336803703,110,1,ДОБРО
42.6263571937643,23.1913925557405,240,1,ДОБРО
42.6613554546616,23.2384479516375,240,2,ДОБРО
42.6471648367167,23.2695332831868,110,2,ДОБРО
42.6573495466507,23.2388050770338,110,2,ДОБРО
42.6621006616594,23.2561350721626,1100,1,ДОБРО
42.6692086026231,23.2483262579611,240,1,ДОБРО
42.6598911381464,23.2546415329262,110,1,ДОБРО
42.6321026050767,23.3109317250061,240,2,ДОБРО
42.626334311516,23.1913083804165,110,1,ДОБРО
42.6613593905771,23.2384260848315,120,1,ДОБРО
42.653653605266,23.2658357945921,240,1,ДОБРО
42.661044980665,23.2385346168337,120,1,ДОБРО
42.6299974210825,23.3048558970152,240,2,ДОБРО
42.6535408336876,23.2658653046251,240,2,ДОБРО
42.6247541948078,23.1995183541031,110,2,ДОБРО
42.6291459727565,23.1912062254484,110,2,ДОБРО
42.661062727845,23.238573531958,110,1,ДОБРО
42.6343796202565,23.308273107437,240,1,ДОБРО
42.6617745858297,23.2620239589821,1100,1,ДОБРО
42.6299458181945,23.2029298578901,110,1,ДОБРО
42.6588862728318,23.2450688684598,110,1,ДОБРО
42.6597727455795,23.2581573001671,110,3,ДОБРО
42.6301665339825,23.3058072991391,240,2,ДОБРО
42.6532833912548,23.2659138226,240,1,ДОБРО
42.6271983436288,23.1913235901911,110,1,ДОБРО
42.6611798600154,23.2386563859844,110,2,ДОБРО
42.6631330666458,23.2589363025502,110,1,ДОБРО
42.6539575050654,23.2342857214742,240,1,ДОБРО
42.661168266218,23.2386459235719,240,2,ДОБРО
42.6600354158857,23.2580466910577,110,2,ДОБРО
42.6525393850848,23.2387894287502,110,1,ДОБРО
42.660186015531,23.2409957503289,120,2,ДОБРО
42.6303101202273,23.3082492993666,240,2,ДОБРО
42.6308663323857,23.1928077845742,110,1,ДОБРО
42.6556527088099,23.2378494423706,240,1,ДОБРО
42.6581899571764,23.2349908469655,240,2,ДОБРО
42.6155521605284,23.3360201093737,110,1,ДОБРО
42.6628493609486,23.2439062133044,240,1,ДОБРО
42.661462497562,23.2383232124191,110,1,ДОБРО
42.6154879348432,23.3360208458041,240,1,ДОБРО
42.6628381737981,23.2439008660452,120,2,ДОБРО
